TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-25,2026-06-25,FO,NSE,STO,116814,,LAURUSLABS,,2026-08-25,2026-08-25,1520.00,PE,LAURUSLABS26AUG1520PE,0.00,0.00,0.00,184.10,0.00,184.10,1450.00,121.65,0,0,0,0.00,0,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,116806,,LAURUSLABS,,2026-08-25,2026-08-25,1440.00,PE,LAURUSLABS26AUG1440PE,0.00,0.00,0.00,132.40,0.00,132.40,1450.00,77.80,0,0,0,0.00,0,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,113236,,LAURUSLABS,,2026-06-30,2026-06-30,1290.00,PE,LAURUSLABS26JUN1290PE,0.00,0.00,0.00,0.50,0.50,0.50,1450.00,0.10,22100,0,0,0.00,0,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,41082,,LAURUSLABS,,2026-06-30,2026-06-30,1640.00,CE,LAURUSLABS26JUN1640CE,0.00,0.00,0.00,1.40,0.00,1.40,1450.00,0.10,0,0,0,0.00,0,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,113339,,LAURUSLABS,,2026-07-28,2026-07-28,1300.00,CE,LAURUSLABS26JUL1300CE,169.00,169.00,166.00,167.50,167.50,177.00,1450.00,171.10,11900,2550,3,3742125.00,3,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,116434,,LAURUSLABS,,2026-07-28,2026-07-28,1350.00,CE,LAURUSLABS26JUL1350CE,0.00,0.00,0.00,64.45,64.45,64.45,1450.00,132.45,850,0,0,0.00,0,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,113198,,LAURUSLABS,,2026-06-30,2026-06-30,1130.00,PE,LAURUSLABS26JUN1130PE,0.00,0.00,0.00,0.10,0.10,0.10,1450.00,0.00,15300,0,0,0.00,0,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,137504,,LAURUSLABS,,2026-06-30,2026-06-30,1480.00,PE,LAURUSLABS26JUN1480PE,35.00,42.25,26.65,32.75,32.00,33.05,1450.00,32.75,226100,-13600,99,127439352.50,92,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,36186,,LAURUSLABS,,2026-07-28,2026-07-28,1600.00,CE,LAURUSLABS26JUL1600CE,12.25,16.90,11.30,13.65,13.90,13.35,1450.00,13.65,271150,-20400,187,256587205.00,151,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,113356,,LAURUSLABS,,2026-07-28,2026-07-28,1520.00,CE,LAURUSLABS26JUL1520CE,29.00,37.60,28.35,31.55,31.55,33.90,1450.00,31.55,78200,45050,76,100185972.50,35,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,116581,,LAURUSLABS,,2026-07-28,2026-07-28,1430.00,PE,LAURUSLABS26JUL1430PE,42.00,42.00,40.85,41.50,41.50,41.85,1450.00,41.50,18700,7650,17,21263090.00,16,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,137482,,LAURUSLABS,,2026-06-30,2026-06-30,1180.00,PE,LAURUSLABS26JUN1180PE,0.00,0.00,0.00,0.25,0.25,0.25,1450.00,0.00,4250,0,0,0.00,0,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,116811,,LAURUSLABS,,2026-08-25,2026-08-25,1500.00,CE,LAURUSLABS26AUG1500CE,65.00,65.00,61.55,64.85,64.85,64.65,1450.00,76.20,6800,1700,8,10634392.50,8,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,41086,,LAURUSLABS,,2026-07-28,2026-07-28,1460.00,CE,LAURUSLABS26JUL1460CE,57.00,63.35,50.70,55.40,55.40,57.70,1450.00,55.40,80750,7650,48,61896362.50,39,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,113350,,LAURUSLABS,,2026-07-28,2026-07-28,1400.00,CE,LAURUSLABS26JUL1400CE,88.00,96.70,84.00,89.50,89.50,93.30,1450.00,89.50,193800,14450,69,87400740.00,48,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,113331,,LAURUSLABS,,2026-07-28,2026-07-28,1220.00,CE,LAURUSLABS26JUL1220CE,240.00,240.00,237.00,237.00,237.00,44.55,1450.00,241.40,1700,1700,2,2479450.00,2,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,41068,,LAURUSLABS,,2026-06-30,2026-06-30,1430.00,CE,LAURUSLABS26JUN1430CE,34.55,34.55,19.10,22.75,23.05,30.60,1450.00,22.75,163200,-13600,95,117443140.00,94,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,137489,,LAURUSLABS,,2026-06-30,2026-06-30,1260.00,CE,LAURUSLABS26JUN1260CE,0.00,0.00,0.00,195.00,195.00,195.00,1450.00,191.10,13600,0,0,0.00,0,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,137463,,LAURUSLABS,,2026-06-30,2026-06-30,1000.00,CE,LAURUSLABS26JUN1000CE,453.75,453.75,453.75,453.75,453.75,457.50,1450.00,450.85,111350,0,1,1235687.50,1,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,116784,,LAURUSLABS,,2026-08-25,2026-08-25,1280.00,PE,LAURUSLABS26AUG1280PE,0.00,0.00,0.00,55.70,0.00,55.70,1450.00,22.95,0,0,0,0.00,0,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,116804,,LAURUSLABS,,2026-08-25,2026-08-25,1420.00,PE,LAURUSLABS26AUG1420PE,0.00,0.00,0.00,120.80,0.00,120.80,1450.00,68.55,0,0,0,0.00,0,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,41084,,LAURUSLABS,,2026-07-28,2026-07-28,1420.00,CE,LAURUSLABS26JUL1420CE,73.00,80.25,70.50,77.20,77.20,80.30,1450.00,87.05,109650,-1700,18,22880682.50,18,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,113329,,LAURUSLABS,,2026-07-28,2026-07-28,1200.00,CE,LAURUSLABS26JUL1200CE,249.00,260.25,249.00,259.00,259.00,265.00,1450.00,259.00,11050,5100,6,7425812.50,6,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,49422,,LAURUSLABS,,2026-06-30,2026-06-30,1570.00,CE,LAURUSLABS26JUN1570CE,0.00,0.00,0.00,7.60,0.00,7.60,1450.00,1.15,0,0,0,0.00,0,F1,850,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,40083,,MOTILALOFS,,2026-06-30,2026-06-30,960.00,PE,MOTILALOFS26JUN960PE,25.00,25.00,14.20,21.10,21.00,29.20,946.10,21.10,46500,1550,9,6832593.75,9,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125699,,MOTILALOFS,,2026-08-25,2026-08-25,820.00,PE,MOTILALOFS26AUG820PE,0.00,0.00,0.00,60.15,0.00,60.15,946.10,26.25,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125898,,MOTILALOFS,,2026-08-25,2026-08-25,1000.00,PE,MOTILALOFS26AUG1000PE,0.00,0.00,0.00,165.10,0.00,165.10,946.10,106.20,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125420,,MOTILALOFS,,2026-07-28,2026-07-28,830.00,CE,MOTILALOFS26JUL830CE,133.00,133.00,133.00,133.00,133.00,128.00,946.10,136.10,1550,775,1,746325.00,1,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,148295,,MOTILALOFS,,2026-06-30,2026-06-30,800.00,CE,MOTILALOFS26JUN800CE,141.10,155.50,140.40,144.85,145.05,141.35,946.10,144.85,12400,-3100,18,13222158.75,14,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,37324,,MOTILALOFS,,2026-06-30,2026-06-30,860.00,CE,MOTILALOFS26JUN860CE,88.00,88.00,88.00,88.00,88.00,79.10,946.10,88.25,68200,-775,1,734700.00,1,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,37328,,MOTILALOFS,,2026-06-30,2026-06-30,920.00,CE,MOTILALOFS26JUN920CE,21.90,34.90,19.20,25.95,27.40,21.30,946.10,25.95,132525,-17050,41,30145717.50,34,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121944,,MOTILALOFS,,2026-07-28,2026-07-28,740.00,CE,MOTILALOFS26JUL740CE,0.00,0.00,0.00,110.70,0.00,110.70,946.10,213.70,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125518,,MOTILALOFS,,2026-07-28,2026-07-28,950.00,CE,MOTILALOFS26JUL950CE,38.00,48.00,38.00,40.85,43.50,37.95,946.10,40.85,67425,17050,101,77661006.25,69,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,122079,,MOTILALOFS,,2026-07-28,2026-07-28,1000.00,CE,MOTILALOFS26JUL1000CE,21.00,27.85,20.70,22.90,23.50,20.50,946.10,22.90,144150,17050,165,130903428.75,93,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,122081,,MOTILALOFS,,2026-07-28,2026-07-28,1040.00,CE,MOTILALOFS26JUL1040CE,0.00,0.00,0.00,20.20,0.00,20.20,946.10,28.20,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125806,,MOTILALOFS,,2026-08-25,2026-08-25,900.00,CE,MOTILALOFS26AUG900CE,0.00,0.00,0.00,84.25,0.00,84.25,946.10,109.90,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,148290,,MOTILALOFS,,2026-06-30,2026-06-30,740.00,PE,MOTILALOFS26JUN740PE,0.00,0.00,0.00,0.40,0.40,0.40,946.10,0.00,17050,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121787,,MOTILALOFS,,2026-06-30,2026-06-30,770.00,PE,MOTILALOFS26JUN770PE,0.20,0.20,0.20,0.20,0.20,0.30,946.10,0.05,79050,-1550,2,1193810.00,1,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121789,,MOTILALOFS,,2026-06-30,2026-06-30,790.00,PE,MOTILALOFS26JUN790PE,0.00,0.00,0.00,69.75,0.00,69.75,946.10,0.05,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,148298,,MOTILALOFS,,2026-06-30,2026-06-30,820.00,PE,MOTILALOFS26JUN820PE,0.25,0.25,0.20,0.20,0.20,0.10,946.10,0.20,65875,-6200,12,7628170.00,4,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,47107,,MOTILALOFS,,2026-06-30,2026-06-30,940.00,PE,MOTILALOFS26JUN940PE,13.00,14.05,4.10,6.85,5.50,14.20,946.10,6.85,93000,-4650,662,487347551.25,390,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121951,,MOTILALOFS,,2026-07-28,2026-07-28,760.00,PE,MOTILALOFS26JUL760PE,0.00,0.00,0.00,66.60,0.00,66.60,946.10,4.75,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125400,,MOTILALOFS,,2026-07-28,2026-07-28,810.00,PE,MOTILALOFS26JUL810PE,0.00,0.00,0.00,43.65,0.00,43.65,946.10,11.15,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125487,,MOTILALOFS,,2026-07-28,2026-07-28,910.00,PE,MOTILALOFS26JUL910PE,0.00,0.00,0.00,93.30,0.00,93.30,946.10,40.00,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,148274,,MOTILALOFS,,2026-06-30,2026-06-30,720.00,CE,MOTILALOFS26JUN720CE,0.00,0.00,0.00,222.90,222.90,222.90,946.10,226.75,2325,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,148289,,MOTILALOFS,,2026-06-30,2026-06-30,740.00,CE,MOTILALOFS26JUN740CE,0.00,0.00,0.00,34.45,0.00,34.45,946.10,206.75,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125695,,MOTILALOFS,,2026-08-25,2026-08-25,800.00,PE,MOTILALOFS26AUG800PE,0.00,0.00,0.00,51.85,0.00,51.85,946.10,21.25,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125896,,MOTILALOFS,,2026-08-25,2026-08-25,980.00,PE,MOTILALOFS26AUG980PE,0.00,0.00,0.00,151.05,0.00,151.05,946.10,94.25,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125517,,MOTILALOFS,,2026-07-28,2026-07-28,930.00,PE,MOTILALOFS26JUL930PE,0.00,0.00,0.00,105.65,0.00,105.65,946.10,48.90,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,45066,,MOTILALOFS,,2026-06-30,2026-06-30,1030.00,PE,MOTILALOFS26JUN1030PE,0.00,0.00,0.00,167.85,0.00,167.85,946.10,85.45,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,41305,,MOTILALOFS,,2026-06-30,2026-06-30,1010.00,PE,MOTILALOFS26JUN1010PE,68.85,68.85,68.85,68.85,68.85,186.15,946.10,68.85,2325,2325,3,2508326.25,1,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,37343,,MOTILALOFS,,2026-06-30,2026-06-30,920.00,PE,MOTILALOFS26JUN920PE,4.80,4.80,0.85,1.65,0.85,5.25,946.10,1.65,130975,-6975,262,187142427.50,201,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,47104,,MOTILALOFS,,2026-06-30,2026-06-30,900.00,PE,MOTILALOFS26JUN900PE,1.05,1.50,0.25,0.40,0.25,1.50,946.10,0.40,254975,79050,262,182892133.75,236,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121799,,MOTILALOFS,,2026-06-30,2026-06-30,850.00,PE,MOTILALOFS26JUN850PE,0.45,0.45,0.15,0.30,0.25,0.45,946.10,0.30,189875,-1550,17,11202160.00,16,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,148296,,MOTILALOFS,,2026-06-30,2026-06-30,800.00,PE,MOTILALOFS26JUN800PE,0.30,0.30,0.10,0.20,0.15,0.35,946.10,0.20,151900,-8525,17,10543022.50,15,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,148273,,MOTILALOFS,,2026-06-30,2026-06-30,700.00,PE,MOTILALOFS26JUN700PE,0.00,0.00,0.00,0.10,0.10,0.10,946.10,0.00,7750,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125810,,MOTILALOFS,,2026-08-25,2026-08-25,940.00,CE,MOTILALOFS26AUG940CE,0.00,0.00,0.00,69.00,0.00,69.00,946.10,88.95,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125712,,MOTILALOFS,,2026-08-25,2026-08-25,840.00,CE,MOTILALOFS26AUG840CE,0.00,0.00,0.00,112.15,0.00,112.15,946.10,147.35,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121962,,MOTILALOFS,,2026-07-28,2026-07-28,820.00,CE,MOTILALOFS26JUL820CE,142.00,142.00,142.00,142.00,142.00,73.00,946.10,144.00,775,775,1,745550.00,1,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125399,,MOTILALOFS,,2026-07-28,2026-07-28,810.00,CE,MOTILALOFS26JUL810CE,0.00,0.00,0.00,154.00,154.00,154.00,946.10,152.10,775,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,53096,,MOTILALOFS,,2026-06-30,2026-06-30,1040.00,CE,MOTILALOFS26JUN1040CE,0.70,0.70,0.60,0.60,0.60,0.70,946.10,0.60,78275,-3100,9,7258688.75,6,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125900,,MOTILALOFS,,2026-08-25,2026-08-25,1020.00,PE,MOTILALOFS26AUG1020PE,0.00,0.00,0.00,179.70,0.00,179.70,946.10,118.90,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125899,,MOTILALOFS,,2026-08-25,2026-08-25,1020.00,CE,MOTILALOFS26AUG1020CE,0.00,0.00,0.00,45.30,0.00,45.30,946.10,56.20,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121790,,MOTILALOFS,,2026-06-30,2026-06-30,810.00,CE,MOTILALOFS26JUN810CE,0.00,0.00,0.00,149.75,149.75,149.75,946.10,136.90,2325,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125908,,MOTILALOFS,,2026-08-25,2026-08-25,1040.00,PE,MOTILALOFS26AUG1040PE,0.00,0.00,0.00,194.70,0.00,194.70,946.10,132.20,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121831,,MOTILALOFS,,2026-06-30,2026-06-30,1060.00,CE,MOTILALOFS26JUN1060CE,0.00,0.00,0.00,0.75,0.75,0.75,946.10,0.85,32550,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,41268,,MOTILALOFS,,2026-06-30,2026-06-30,990.00,CE,MOTILALOFS26JUN990CE,1.30,2.40,0.90,1.05,1.20,2.00,946.10,1.05,106175,3100,25,19211242.50,25,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,53094,,MOTILALOFS,,2026-06-30,2026-06-30,980.00,CE,MOTILALOFS26JUN980CE,2.55,3.60,1.00,1.50,1.00,2.45,946.10,1.50,86800,-8525,132,100509633.75,116,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125693,,MOTILALOFS,,2026-08-25,2026-08-25,780.00,PE,MOTILALOFS26AUG780PE,0.00,0.00,0.00,44.25,0.00,44.25,946.10,16.95,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,122074,,MOTILALOFS,,2026-07-28,2026-07-28,920.00,PE,MOTILALOFS26JUL920PE,0.00,0.00,0.00,165.95,0.00,165.95,946.10,44.30,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125438,,MOTILALOFS,,2026-07-28,2026-07-28,870.00,PE,MOTILALOFS26JUL870PE,0.00,0.00,0.00,14.60,14.60,14.60,946.10,25.50,775,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125383,,MOTILALOFS,,2026-07-28,2026-07-28,770.00,PE,MOTILALOFS26JUL770PE,0.00,0.00,0.00,29.75,0.00,29.75,946.10,5.70,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121949,,MOTILALOFS,,2026-07-28,2026-07-28,740.00,PE,MOTILALOFS26JUL740PE,0.00,0.00,0.00,57.35,0.00,57.35,946.10,3.20,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125520,,MOTILALOFS,,2026-07-28,2026-07-28,970.00,CE,MOTILALOFS26JUL970CE,0.00,0.00,0.00,39.15,39.15,39.15,946.10,51.70,775,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125382,,MOTILALOFS,,2026-07-28,2026-07-28,770.00,CE,MOTILALOFS26JUL770CE,0.00,0.00,0.00,138.20,0.00,138.20,946.10,186.40,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121950,,MOTILALOFS,,2026-07-28,2026-07-28,760.00,CE,MOTILALOFS26JUL760CE,0.00,0.00,0.00,100.20,0.00,100.20,946.10,195.35,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,45065,,MOTILALOFS,,2026-06-30,2026-06-30,1030.00,CE,MOTILALOFS26JUN1030CE,0.00,0.00,0.00,0.95,0.95,0.95,946.10,2.45,39525,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,126040,,MOTILALOFS,,2026-08-25,2026-08-25,1060.00,PE,MOTILALOFS26AUG1060PE,0.00,0.00,0.00,210.15,0.00,210.15,946.10,146.15,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,122072,,MOTILALOFS,,2026-07-28,2026-07-28,900.00,PE,MOTILALOFS26JUL900PE,22.50,22.95,18.00,22.35,21.10,21.50,946.10,22.35,72075,36425,103,73520840.00,77,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121967,,MOTILALOFS,,2026-07-28,2026-07-28,860.00,PE,MOTILALOFS26JUL860PE,0.00,0.00,0.00,9.20,9.20,9.20,946.10,22.55,1550,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121830,,MOTILALOFS,,2026-06-30,2026-06-30,1020.00,PE,MOTILALOFS26JUN1020PE,0.00,0.00,0.00,240.00,0.00,240.00,946.10,76.40,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,53095,,MOTILALOFS,,2026-06-30,2026-06-30,980.00,PE,MOTILALOFS26JUN980PE,0.00,0.00,0.00,202.95,0.00,202.95,946.10,43.80,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121803,,MOTILALOFS,,2026-06-30,2026-06-30,870.00,PE,MOTILALOFS26JUN870PE,0.25,0.25,0.10,0.15,0.15,0.60,946.10,0.15,182125,-1550,7,4720641.25,7,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125751,,MOTILALOFS,,2026-08-25,2026-08-25,880.00,CE,MOTILALOFS26AUG880CE,0.00,0.00,0.00,92.90,0.00,92.90,946.10,121.55,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125488,,MOTILALOFS,,2026-07-28,2026-07-28,930.00,CE,MOTILALOFS26JUL930CE,0.00,0.00,0.00,55.75,0.00,55.75,946.10,70.55,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,45067,,MOTILALOFS,,2026-06-30,2026-06-30,1050.00,CE,MOTILALOFS26JUN1050CE,0.00,0.00,0.00,0.50,0.50,0.50,946.10,1.20,69750,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125894,,MOTILALOFS,,2026-08-25,2026-08-25,960.00,PE,MOTILALOFS26AUG960PE,0.00,0.00,0.00,137.50,0.00,137.50,946.10,83.00,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125813,,MOTILALOFS,,2026-08-25,2026-08-25,940.00,PE,MOTILALOFS26AUG940PE,0.00,0.00,0.00,124.55,0.00,124.55,946.10,72.50,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125616,,MOTILALOFS,,2026-07-28,2026-07-28,1050.00,PE,MOTILALOFS26JUL1050PE,0.00,0.00,0.00,193.40,0.00,193.40,946.10,123.35,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125808,,MOTILALOFS,,2026-08-25,2026-08-25,920.00,CE,MOTILALOFS26AUG920CE,0.00,0.00,0.00,76.30,0.00,76.30,946.10,99.05,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125576,,MOTILALOFS,,2026-07-28,2026-07-28,990.00,PE,MOTILALOFS26JUL990PE,0.00,0.00,0.00,146.85,0.00,146.85,946.10,81.85,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121965,,MOTILALOFS,,2026-07-28,2026-07-28,840.00,PE,MOTILALOFS26JUL840PE,0.00,0.00,0.00,11.25,11.45,11.25,946.10,17.30,17825,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125421,,MOTILALOFS,,2026-07-28,2026-07-28,830.00,PE,MOTILALOFS26JUL830PE,0.00,0.00,0.00,51.90,0.00,51.90,946.10,15.05,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,122075,,MOTILALOFS,,2026-07-28,2026-07-28,940.00,CE,MOTILALOFS26JUL940CE,0.00,0.00,0.00,37.20,0.00,37.20,946.10,65.45,0,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,39279,,MOTILALOFS,,2026-06-30,2026-06-30,970.00,PE,MOTILALOFS26JUN970PE,26.00,26.00,21.00,21.00,21.00,26.15,946.10,36.90,6975,775,4,3076750.00,3,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121813,,MOTILALOFS,,2026-06-30,2026-06-30,930.00,PE,MOTILALOFS26JUN930PE,9.25,9.25,2.10,3.55,2.75,9.25,946.10,3.55,48050,775,91,65863568.75,88,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121811,,MOTILALOFS,,2026-06-30,2026-06-30,910.00,PE,MOTILALOFS26JUN910PE,1.40,1.45,0.50,0.70,0.75,3.80,946.10,0.70,192975,106175,268,189166378.75,258,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121791,,MOTILALOFS,,2026-06-30,2026-06-30,810.00,PE,MOTILALOFS26JUN810PE,0.20,0.25,0.10,0.20,0.10,0.35,946.10,0.20,34100,775,19,11929807.50,14,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STF,58320,,MOTILALOFS,,2026-08-25,2026-08-25,,,MOTILALOFS26AUGFUT,950.00,965.05,950.00,955.95,957.30,946.10,946.10,955.95,31000,-775,13,9655298.75,13,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121798,,MOTILALOFS,,2026-06-30,2026-06-30,850.00,CE,MOTILALOFS26JUN850CE,104.00,104.50,104.00,104.50,104.50,86.05,946.10,97.75,77500,-2325,6,4436487.50,6,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,47106,,MOTILALOFS,,2026-06-30,2026-06-30,940.00,CE,MOTILALOFS26JUN940CE,11.55,19.00,8.60,10.10,11.70,10.15,946.10,10.10,106950,14725,722,533108356.25,499,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,47108,,MOTILALOFS,,2026-06-30,2026-06-30,1000.00,CE,MOTILALOFS26JUN1000CE,1.50,2.00,0.85,1.00,1.15,1.50,946.10,1.00,302250,-17825,261,202537221.25,225,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121964,,MOTILALOFS,,2026-07-28,2026-07-28,840.00,CE,MOTILALOFS26JUL840CE,0.00,0.00,0.00,44.00,44.00,44.00,946.10,128.40,1550,0,0,0.00,0,F1,775,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,121968,,MOTILALOFS,,2026-07-28,2026-07-28,880.00,CE,MOTILALOFS26JUL880CE,0.00,0.00,0.00,54.60,54.60,54.60,946.10,100.05,1550,0,0,0.00,0,F1,775,,,,,
